"","s__Bifidobacterium_adolescentis","s__Bifidobacterium_bifidum","s__Bifidobacterium_longum","s__Bifidobacterium_pseudocatenulatum","s__Collinsella_aerofaciens","s__Collinsella_intestinalis","s__Collinsella_stercoris","s__Eggerthella_lenta","s__Bacteroides_caccae","s__Bacteroides_cellulosilyticus","s__Bacteroides_dorei","s__Bacteroides_eggerthii","s__Bacteroides_faecis","s__Bacteroides_faecis_CAG_32","s__Bacteroides_finegoldii","s__Bacteroides_fragilis","s__Bacteroides_massiliensis","s__Bacteroides_ovatus","s__Bacteroides_stercoris","s__Bacteroides_thetaiotaomicron","s__Bacteroides_uniformis","s__Bacteroides_vulgatus","s__Bacteroides_xylanisolvens","s__Barnesiella_intestinihominis","s__Coprobacter_fastidiosus","s__Butyricimonas_synergistica","s__Butyricimonas_virosa","s__Odoribacter_splanchnicus","s__Paraprevotella_xylaniphila","s__Prevotella_copri","s__Alistipes_finegoldii","s__Alistipes_indistinctus","s__Alistipes_putredinis","s__Alistipes_shahii","s__Parabacteroides_distasonis","s__Parabacteroides_goldsteinii","s__Parabacteroides_merdae","s__Lactobacillus_rogosae","s__Streptococcus_parasanguinis","s__Streptococcus_salivarius","s__Streptococcus_thermophilus","s__Clostridium_bolteae_CAG_59","s__Clostridium_sp_CAG_242","s__Clostridium_sp_CAG_58","s__Hungatella_hathewayi","s__Intestinimonas_butyriciproducens","s__Lawsonibacter_asaccharolyticus","s__Monoglobus_pectinilyticus","s__Eubacterium_eligens","s__Eubacterium_hallii","s__Eubacterium_ramulus","s__Eubacterium_sp_CAG_38","s__Eubacterium_ventriosum","s__Anaerostipes_hadrus","s__Anaerotignum_lactatifermentans","s__Blautia_obeum","s__Blautia_sp_CAG_257","s__Blautia_wexlerae","s__Ruminococcus_gnavus","s__Ruminococcus_torques","s__Coprococcus_catus","s__Coprococcus_comes","s__Dorea_formicigenerans","s__Dorea_longicatena","s__Eisenbergiella_massiliensis","s__Eisenbergiella_tayi","s__Fusicatenibacter_saccharivorans","s__Clostridium_aldenense","s__Clostridium_asparagiforme","s__Clostridium_bolteae","s__Clostridium_citroniae","s__Clostridium_clostridioforme","s__Clostridium_lavalense","s__Clostridium_saccharolyticum","s__Clostridium_symbiosum","s__Lachnospira_pectinoschiza","s__Eubacterium_rectale","s__Roseburia_faecis","s__Roseburia_hominis","s__Roseburia_intestinalis","s__Roseburia_inulinivorans","s__Sellimonas_intestinalis","s__Oscillibacter_sp_57_20","s__Oscillibacter_sp_CAG_241","s__Intestinibacter_bartlettii","s__Agathobaculum_butyriciproducens","s__Anaeromassilibacillus_sp_An250","s__Anaerotruncus_colihominis","s__Faecalibacterium_prausnitzii","s__Flavonifractor_plautii","s__Gemmiger_formicilis","s__Clostridium_leptum","s__Eubacterium_siraeum","s__Ruminococcaceae_bacterium_D16","s__Ruminococcus_bicirculans","s__Ruminococcus_bromii","s__Ruminococcus_lactaris","s__Ruthenibacterium_lactatiformans","s__Dielma_fastidiosa","s__Clostridium_innocuum","s__Clostridium_spiroforme","s__Erysipelatoclostridium_ramosum","s__Holdemania_filiformis","s__Firmicutes_bacterium_CAG_83","s__Firmicutes_bacterium_CAG_94","s__Acidaminococcus_intestini","s__Phascolarctobacterium_faecium","s__Dialister_invisus","s__Veillonella_atypica","s__Veillonella_dispar","s__Veillonella_infantium","s__Veillonella_parvula","s__Veillonella_sp_T11011_6","s__Parasutterella_excrementihominis","s__Sutterella_parvirubra","s__Turicimonas_muris","s__Bilophila_wadsworthia","s__Escherichia_coli","s__Haemophilus_parainfluenzae","s__Haemophilus_sp_HMSC71H05","s__Proteobacteria_bacterium_CAG_139","s__Akkermansia_muciniphila"
"CSM5MCXD",-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,9.94379283534878,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,9.89004673597918,-4.12008525751262,-4.12008525751262,-4.12008525751262,11.7774536185387,12.7261352114933,13.6044931637452,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,7.65027696707336,-4.12008525751262,-4.12008525751262,4.99054527031455,8.72272557973083,8.23203820952506,6.63741328612722,-4.12008525751262,9.18744728506437,-4.12008525751262,8.62368179138929,-4.12008525751262,9.74789535218861,8.98627271401631,-4.12008525751262,8.85396602895049,5.27764712807062,5.00371635304632,6.73720073523406,-4.12008525751262,-4.12008525751262,-4.12008525751262,8.37214705219372,7.12209391171203,-4.12008525751262,9.23790502886,-4.12008525751262,5.57150773588719,9.7311118913298,-4.12008525751262,10.0583801842257,-4.12008525751262,7.26853469663201,3.7280678286869,-4.12008525751262,-4.12008525751262,10.6853348277092,5.58379214809201,-4.12008525751262,9.04692829755957,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,4.89679171725076,-4.12008525751262,8.82432540579146,10.7518365191119,10.417976416893,-4.12008525751262,5.79883263267886,-4.12008525751262,-4.12008525751262,4.35022594800349,-4.12008525751262,7.51762975122036,8.3402070365009,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,4.90163375552108,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,9.76235564639438,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,-4.12008525751262,5.18928563792652,-4.12008525751262,-4.12008525751262,-4.12008525751262,9.97725352250519
"CSM5MCXH",-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,2.89326722802129,-4.34451096390215,-4.34451096390215,-4.34451096390215,10.647319867057,10.4135352939748,-4.34451096390215,-4.34451096390215,7.61675389630261,-4.34451096390215,8.6112333251235,-4.34451096390215,-4.34451096390215,10.8829814385779,12.0531525027886,-4.34451096390215,13.2119120676495,12.6379883061623,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,9.7214944643749,-4.34451096390215,10.1885666671009,4.50356745726652,-4.34451096390215,-4.34451096390215,-4.34451096390215,7.07147399300056,6.63791324194209,7.79125187192992,-4.34451096390215,6.82297618905533,6.9018544465716,-4.34451096390215,7.79724180325305,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,5.80977421673,5.604953274874,-4.34451096390215,-4.34451096390215,5.03058084367452,6.04881348196148,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,6.2273442778297,-4.34451096390215,7.62096037665134,-4.34451096390215,-4.34451096390215,6.41298757973769,-4.34451096390215,-4.34451096390215,5.75211443786178,2.53381550438917,-4.34451096390215,8.43921663811795,9.65220469451724,-4.34451096390215,-4.34451096390215,-4.34451096390215,7.85539772341012,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,2.74639885817783,3.75443578504119,5.66428210277925,9.88962505689773,9.69693205275627,-4.34451096390215,6.76151336236136,-4.34451096390215,-4.34451096390215,-4.34451096390215,7.08764903226563,4.88278484872345,8.3313809188746,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,7.50746199030653,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,-4.34451096390215,8.28989986178735,-4.34451096390215,6.09110371581988,6.79576986047464,-4.34451096390215,-4.34451096390215,-4.34451096390215,5.24364921536187,8.39181044893063
"CSM5MCXJ",-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,11.5102836533419,8.09741638026557,-4.39105314566182,-4.39105314566182,8.34179032060322,-4.39105314566182,10.0661749733935,-4.39105314566182,-4.39105314566182,10.7977098460056,12.2223843313812,-4.39105314566182,13.0411637020835,12.310172846329,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,9.19744513711727,-4.39105314566182,10.0214796312135,5.16648742629055,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,5.62312568871694,7.86300457813833,-4.39105314566182,5.19298643165888,6.85531226481194,-4.39105314566182,6.73842796486951,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,7.40893670102854,6.84863212575384,-4.39105314566182,-4.39105314566182,5.45644589666545,4.93893518858026,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,6.93314227193329,5.76633991983856,-4.39105314566182,8.39124233848892,-4.39105314566182,-4.39105314566182,-4.39105314566182,1.60290828164475,6.47753435035554,3.96150122381277,4.83624266696378,-4.39105314566182,8.34984774213598,10.9176650579104,-4.39105314566182,-4.39105314566182,-4.39105314566182,7.86528952089025,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,3.49915506744814,5.67161527122662,8.8355098738473,9.46980451306883,-4.39105314566182,4.80528971667051,-4.39105314566182,-4.39105314566182,-4.39105314566182,6.17075719628007,6.4508975050136,8.16172844783122,-4.39105314566182,-4.39105314566182,-4.39105314566182,4.560646022647,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,8.4035031440462,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,-4.39105314566182,8.97904648821749,-4.39105314566182,6.99166112301256,7.07688541357401,-4.39105314566182,-4.39105314566182,-4.39105314566182,6.15694266182769,10.077621309026
"CSM5MCXL",-4.7289651349759,-4.7289651349759,5.54543058685969,-4.7289651349759,5.7139646522721,-4.7289651349759,-4.7289651349759,-4.7289651349759,10.6980214570409,8.93011497980763,-4.7289651349759,-4.7289651349759,7.70428690687895,-4.7289651349759,9.90141055393002,-4.7289651349759,-4.7289651349759,10.4566573011751,12.2025221892152,-4.7289651349759,11.9434322665414,12.4420562542854,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,9.15889492136152,-4.7289651349759,9.83385450454686,5.3932964363565,-4.7289651349759,-4.7289651349759,-4.7289651349759,6.2297225545899,7.08562666525223,8.43841176022873,-4.7289651349759,6.73604028715951,5.78349963503338,-4.7289651349759,6.92399180126071,2.01744699359748,-4.7289651349759,-4.7289651349759,-4.7289651349759,6.08963245268622,6.97755971895983,-4.7289651349759,-4.7289651349759,5.22478768370778,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,4.44688730654161,6.55920297720272,-4.7289651349759,7.46286151653704,-4.7289651349759,-4.7289651349759,5.93184086432791,4.08104691299727,-4.7289651349759,4.40998664091263,4.32950528766216,-4.7289651349759,8.92475681497623,10.4466731544383,-4.7289651349759,-4.7289651349759,-4.7289651349759,9.10493626987768,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,5.23660479985678,6.24355140368667,9.3087132984857,9.79059841837532,-4.7289651349759,3.92642355519174,-4.7289651349759,-4.7289651349759,-4.7289651349759,7.01110387067382,5.50745267448515,5.68946953628539,3.2575398035781,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,7.85657423726025,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,-4.7289651349759,9.25211155504507,-4.7289651349759,6.72761217604046,6.42329170764183,-4.7289651349759,-4.7289651349759,-4.7289651349759,6.33189091698475,10.2521217264048
"CSM5MCXN",6.70272505071679,7.1760761659947,6.28234805761349,-4.67232818524475,8.0779884189967,-4.67232818524475,-4.67232818524475,-4.67232818524475,9.55484225354082,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,8.77853429911932,10.9659205094895,8.75746253732162,11.7566501358158,11.605023462632,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,8.48998832933259,-4.67232818524475,-4.67232818524475,8.31481322846759,-4.67232818524475,10.655457410169,-4.67232818524475,9.00645846085281,-4.67232818524475,9.23599033367465,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,8.77826066032657,-4.67232818524475,-4.67232818524475,3.66597754611182,6.44890193182824,-4.67232818524475,8.34269716696243,-4.67232818524475,-4.67232818524475,6.48179149573015,-4.67232818524475,8.71729667641667,-4.67232818524475,8.35209375362828,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,7.03986608390617,5.44832508691905,8.03030177413024,5.40599463831147,-4.67232818524475,8.16248911046064,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,5.74938752457411,-4.67232818524475,-4.67232818524475,-4.67232818524475,11.773980762416,11.3931734309931,-4.67232818524475,-4.67232818524475,8.87800645926895,-4.67232818524475,9.52999527154688,-4.67232818524475,-4.67232818524475,5.86723342449169,-4.67232818524475,-4.67232818524475,12.1990267132267,9.20895232283711,-4.67232818524475,6.89641980165904,6.41167417157912,5.56193684809875,7.68208256549827,8.89299002895198,-4.67232818524475,3.93305901690741,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,7.8511103271669,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,-4.67232818524475,5.45274170053863,-4.67232818524475,-4.67232818524475,-4.67232818524475,5.25101101299398,7.00221430262775,-4.67232818524475,-4.67232818524475
"CSM5MCXP",-4.97924540364463,-4.97924540364463,4.58953834766625,-4.97924540364463,4.62049844289237,-4.97924540364463,-4.97924540364463,-4.97924540364463,10.4752562379115,7.53494042056983,-4.97924540364463,-4.97924540364463,7.82849215682038,6.6974217429572,9.02893382792328,-4.97924540364463,-4.97924540364463,10.2751545746635,11.339007711095,1.96869166497034,12.0881633298129,12.0274779001271,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,8.37804937457595,-4.97924540364463,9.87726986946717,5.11531695068021,-4.97924540364463,-4.97924540364463,-4.97924540364463,4.82060237413174,5.849314211773,8.36352337977324,-4.97924540364463,5.05750475539627,5.87495363096779,-4.97924540364463,7.73241215709643,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,7.30411693271415,6.3968403450856,-4.97924540364463,-4.97924540364463,6.00198824487823,2.95848637161548,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,3.67614328652301,6.46101258961429,1.64216024811951,7.26108856217007,-4.97924540364463,-4.97924540364463,-4.97924540364463,2.36740975953191,4.54889393968715,4.72218716240716,1.84621463261068,-4.97924540364463,8.83757529570949,10.6682562038078,-4.97924540364463,-4.97924540364463,-4.97924540364463,9.53744548257638,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,5.10243017440385,6.25728076496077,9.68367343718149,8.79955033878066,-4.97924540364463,7.25478768004488,-4.97924540364463,-4.97924540364463,-4.97924540364463,6.17944499560462,6.1140805312505,7.06313703847892,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,2.91842274708228,-4.97924540364463,-4.97924540364463,-4.97924540364463,8.68197229771908,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,-4.97924540364463,9.59134480696925,-4.97924540364463,7.54156863625555,7.36620215285197,-4.97924540364463,-4.97924540364463,-4.97924540364463,6.94520013441212,10.2549858044502
"CSM5MCXR",-4.69183233081547,-4.69183233081547,8.05726494164282,-4.69183233081547,7.36707931671425,-4.69183233081547,-4.69183233081547,-4.69183233081547,10.6473841619945,5.23542057527092,-4.69183233081547,-4.69183233081547,7.71137248424458,-4.69183233081547,9.01857434522439,-4.69183233081547,-4.69183233081547,10.5200592959607,11.8568951398208,-4.69183233081547,12.3652967061369,12.2894127774813,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,7.86479506843796,-4.69183233081547,10.0595562690224,5.27326759084818,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,7.01806517985519,-4.69183233081547,3.03614321129009,6.51308589790838,-4.69183233081547,4.52558295483267,4.0955406579164,-4.69183233081547,-4.69183233081547,-4.69183233081547,8.64672409905126,6.38600867197182,-4.69183233081547,3.04926675921989,7.11779193347026,4.44604486942699,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,7.44425230538515,6.13949895987339,4.69590080471791,8.75626151067811,-4.69183233081547,-4.69183233081547,3.51365928230476,5.88844433566778,6.05324395889078,-4.69183233081547,5.63401022249709,-4.69183233081547,8.26149918924021,11.1765487399936,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,5.87565676467479,-4.69183233081547,5.7484701779479,7.68550513715013,9.83077811439896,-4.69183233081547,6.83530171252204,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,5.39109763776377,7.93781053171822,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,9.92966781408703,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,-4.69183233081547,10.5483494358522,-4.69183233081547,8.38339960597656,8.19986174774237,7.53183953590142,-4.69183233081547,-4.69183233081547,7.94160063038679,9.38413374804683
"CSM5MCXT",-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,11.4292742267295,11.6618449829274,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,3.53782511151911,10.8410481903782,11.6207970279848,12.0478153414997,13.2121728456699,9.02368971441004,10.0473237166281,-4.05353193517944,-4.05353193517944,-4.05353193517944,9.62417640888681,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,11.7448543341611,-4.05353193517944,10.9493588281563,-4.05353193517944,10.0756507584567,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,7.38003642037438,-4.05353193517944,8.23477025591956,7.34925495067986,-4.05353193517944,8.7829637228387,6.00229036365997,-4.05353193517944,7.1446964834874,6.70439222188216,4.90719256515142,5.74631584259693,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,8.35723919246964,-4.05353193517944,-4.05353193517944,-4.05353193517944,5.30358916800494,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,10.5058193929454,10.3524123367149,6.89746757547467,9.59939027911325,8.6376207423383,-4.05353193517944,8.52258932673736,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,11.5523105735931,8.23047812652944,-4.05353193517944,-4.05353193517944,11.8958776911348,-4.05353193517944,-4.05353193517944,8.68915395672084,-4.05353193517944,3.71753515088597,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,8.80293956303445,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,-4.05353193517944,8.12218974443038,-4.05353193517944,-4.05353193517944,3.49660340730899,-4.05353193517944,5.69219007845862,-4.05353193517944,-4.05353193517944,-4.05353193517944
"CSM5MCXV",-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,6.00034393071255,-4.87602260502593,-4.87602260502593,-4.87602260502593,9.67912789876189,10.9936874529943,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,3.57310585547618,9.55863384796104,8.75577062250541,11.197907028896,12.4927452875235,7.85398239458796,9.69510792874252,-4.87602260502593,-4.87602260502593,-4.87602260502593,8.88941601765118,-4.87602260502593,-4.87602260502593,5.87442703724703,-4.87602260502593,10.9254002405238,2.87803003400983,10.4084172743245,-4.87602260502593,9.6725580039276,-4.87602260502593,4.68151796692644,5.80152368895062,-4.87602260502593,-4.87602260502593,6.11385282155559,6.69168456275395,-4.87602260502593,8.10728787856888,6.09957924487208,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,7.59295646566837,3.94438146045972,3.816970926194,5.17678971562076,4.82663312795715,-4.87602260502593,-4.87602260502593,-4.87602260502593,7.10803709980891,-4.87602260502593,-4.87602260502593,-4.87602260502593,5.58080393462542,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,4.58593215024016,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,6.46517697028371,10.1026953236444,4.22684390864502,6.13966779803014,9.53801726399188,-4.87602260502593,8.68082214075682,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,11.0205445646901,7.58589695929139,1.53907435414567,-4.87602260502593,11.0718955703765,-4.87602260502593,-4.87602260502593,7.77972659245394,-4.87602260502593,5.08200048015821,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,-4.87602260502593,8.11787310883876,-4.87602260502593,-4.87602260502593,4.7418474091073,2.86941300524845,-4.87602260502593,-4.87602260502593,8.14076023251702,-4.87602260502593,3.37224484242097,4.45218968754514,-4.87602260502593,6.23240228652296,-4.87602260502593,5.33792316315112,-4.87602260502593
"CSM5MCY2",-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,4.39972576594912,-5.30719930750271,-5.30719930750271,-5.30719930750271,9.28095375814041,10.710191749929,-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,3.05940352528103,9.02242207205107,9.17624369464824,10.6683750626052,12.111967210189,8.83344155268411,8.84271778355703,-5.30719930750271,-5.30719930750271,-5.30719930750271,8.58045608263062,-5.30719930750271,-5.30719930750271,6.99636749485322,-5.30719930750271,10.7671305410149,8.53863771913687,9.52949194730193,-5.30719930750271,9.04227569494245,-5.30719930750271,4.41781925755496,4.71367120066846,-5.30719930750271,-5.30719930750271,6.10148723481127,6.71495650946386,-5.30719930750271,4.97167208110313,5.53651032419928,5.35454409666457,7.63453148598963,4.45880620171216,-5.30719930750271,7.1655398729047,5.34513026893633,-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,3.07325736034006,-5.30719930750271,6.61605276265921,-5.30719930750271,4.85096922234579,-5.30719930750271,4.86367832046719,-5.30719930750271,-5.30719930750271,6.12971946079981,-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,8.57539122686409,8.32826430477723,6.95350829284339,7.01006134085066,5.8794557052309,-5.30719930750271,8.76759461999629,-5.30719930750271,-5.30719930750271,1.25947312230053,-5.30719930750271,-5.30719930750271,10.5789316247931,6.92707685335041,1.64073776111226,4.59533779349743,10.1144418999256,-5.30719930750271,-5.30719930750271,7.29169552685094,-5.30719930750271,4.67051406738539,-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,-5.30719930750271,8.12234136946581,-5.30719930750271,-5.30719930750271,4.8968001619233,-5.30719930750271,2.44685333153305,-5.30719930750271,8.15162344929732,-5.30719930750271,3.4755837098905,3.6129224443697,-5.30719930750271,5.66977074222906,-5.30719930750271,4.41302624616241,-5.30719930750271
